id,SalePrice
1683,182834.91354302288
1684,173780.86308082938
1685,171252.001371746
1686,171369.7224692569
1687,169197.58939403557
1688,188278.11204733886
1689,192777.2646447711
1690,192948.52088771365
1691,180512.82962101034
1692,264803.2437093026
1693,169190.15654429625
1694,179354.39231867806
1695,172362.86987090937
1696,279972.1683563073
1697,174253.17193323094
1698,359536.82377766294
1699,315320.8201042267
1700,237078.37092204852
1701,267115.8815777247
1702,259642.82376802724
1703,260583.74503752516
1704,287303.70725732954
1705,231101.06393083482
1706,351998.61386292276
1707,222650.4306385005
1708,207853.25294173986
1709,288996.0344298281
1710,218559.34808083865
1711,261521.53556084802
1712,251033.07504004688
1713,264962.2279631672
1714,225679.99693446816
1715,203415.34991447907
1716,174634.7116465977
1717,173628.1743389116
1718,128170.57582668125
1719,201296.25977116212
1720,253725.252536
1721,174685.3680887755
1722,123410.1423650261
1723,152193.10488536127
1724,214065.51222942016
1725,225157.07078802105
1726,176884.06150283187
1727,154188.34426090991
1728,191140.5888942124
1729,156880.3790023376
1730,158431.88441601055
1731,126105.25509702024
1732,129945.2919175751
1733,127775.9378900478
1734,127218.33469982134
1735,132507.83801374445
1736,120380.66916139841
1737,331541.42916383455
1738,217109.7301758446
1739,257231.34548468952
1740,188870.44604367687
1741,173117.82578577055
1742,167568.29068351953
1743,171925.50242088042
1744,270219.6562883932
1745,225617.80802820873
1746,229549.5118880308
1747,222433.23381383423
1748,205606.65025603733
1749,152600.78389735112
1750,139754.3998992431
1751,238963.01107846206
1752,123954.04644211695
1753,152083.48032135196
1754,213546.92941315088
1755,163578.48902275518
1756,127146.64541806834
1757,122230.00057684553
1758,145490.39056705398
1759,159080.6613789994
1760,162469.80587492886
1761,143091.717037706
1762,171767.135795407
1763,168345.05280702433
1764,117843.8083393389
1765,173305.26039573978
1766,171551.37154238235
1767,207614.09570655535
1768,143126.24495169774
1769,185781.1459232207
1770,139753.33726842655
1771,130114.112605219
1772,136472.31748842564
1773,139926.56344895845
1774,138115.99349208188
1775,136503.93102839508
1776,124441.51555178384
1777,116602.81728443154
1778,135000.1768402276
1779,120274.78143555085
1780,186436.73215738864
1781,133566.041713251
1782,94743.61428486687
1783,133368.30864699231
1784,97993.62519288877
1785,114583.02555480183
1786,130079.76402035238
1787,173131.022726848
1788,59578.26158947048
1789,94496.23767380361
1790,81870.72008759953
1791,163832.24447104192
1792,150408.73867605822
1793,131789.10130399466
1794,141797.52232808608
1795,136205.4501466545
1796,119687.91747082531
1797,107638.10292878214
1798,123873.87928989035
1799,113049.54137970423
1800,114552.54034072865
1801,123965.18514993317
1802,127638.52397466548
1803,156401.0917976413
1804,141969.24917001586
1805,137160.98355476232
1806,113133.07959189638
1807,133015.00879887363
1808,115724.51137357584
1809,118080.9997330248
1810,142456.47547464052
1811,102095.46521717253
1812,107021.05157751306
1813,121138.01378869292
1814,102247.23290005703
1815,56098.685396671004
1816,93843.8313068402
1817,115913.80126537252
1818,140333.75321241788
1819,116311.63861972689
1820,64030.19788703077
1821,108492.01504406487
1822,150854.87951814593
1823,51607.624554767
1824,128223.79593961839
1825,132939.37198066842
1826,101158.60709251101
1827,107246.15214726381
1828,135718.58906201506
1829,112200.53250642664
1830,143077.7201782256
1831,165567.2486308776
1832,105336.37169807329
1833,147430.68998795998
1834,122225.61593962109
1835,164595.51815528347
1836,117126.61544663711
1837,96453.0037431794
1838,128209.44754837982
1839,88604.16106241426
1840,154639.8771489793
1841,143021.92391533247
1842,81409.13638300737
1843,134326.37588232657
1844,130301.18719838279
1845,142289.06665477142
1846,154161.8255753494
1847,161108.40069744305
1848,62406.07564021493
1849,124846.71805652718
1850,127873.95960973825
1851,150291.75809034
1852,129464.76684223072
1853,129133.03747964585
1854,172131.85701577022
1855,139657.9417532064
1856,228739.89385556863
1857,161031.66445465345
1858,137377.5409136762
1859,131053.093280406
1860,154019.3161109833
1861,131040.1789388338
1862,284947.51786877925
1863,286089.34087352897
1864,286089.34087352897
1865,317778.43197387015
1866,328351.8438615159
1867,246001.01813328388
1868,309534.6989346588
1869,198660.28706463822
1870,244849.87404957972
1871,262711.60998670425
1872,166161.91241727938
1873,230082.9658641119
1874,138892.63678206602
1875,207303.92193346698
1876,190052.111339423
1877,212748.50408520026
1878,212534.43998666268
1879,132265.3392143452
1880,135486.50323730792
1881,250222.30542889397
1882,257954.15264508786
1883,192852.80929098022
1884,217810.01963504718
1885,250779.16197606613
1886,308371.2842931063
1887,207539.81266119966
1888,277620.29958568217
1889,158968.98409985914
1890,130775.16075626083
1891,136519.97155836504
1892,109211.10910827483
1893,131900.38710359175
1894,136511.71072885633
1895,146295.12971355586
1896,123358.15972912736
1897,111790.76682687229
1898,109694.59023712463
1899,136803.59366124478
1900,153507.5531682346
1901,159417.65798059356
1902,135930.62092677352
1903,208070.10953691776
1904,137970.6548458867
1905,185108.63343493504
1906,155247.32514365338
1907,199966.0667130726
1908,112919.51995934991
1909,137464.52242453286
1910,123462.71658939205
1911,199431.06130629382
1912,284193.7584381979
1913,144475.87394280004
1914,57379.11416223399
1915,307355.207105928
1916,69589.86218049482
1917,270560.60995549033
1918,137554.2736496771
1919,158088.54932326314
1920,156123.43592398957
1921,418151.7092299878
1922,316287.38830758765
1923,202519.82115797247
1924,230804.3937833942
1925,217903.569686413
1926,392865.0806566322
1927,136843.81410175966
1928,158876.21217547156
1929,124635.26743662202
1930,124641.82277731848
1931,137356.2039798083
1932,137817.48517248675
1933,168921.83532018954
1934,178185.05871310644
1935,171205.95824984097
1936,181333.67047777466
1937,189159.46204388252
1938,163651.8599159966
1939,234880.08530268515
1940,190078.88393878395
1941,173304.54830766656
1942,183601.79515239462
1943,201141.84462895658
1944,323198.5265264579
1945,368443.9377311858
1946,148336.95257132512
1947,265060.1832086573
1948,172529.9141419232
1949,236507.35492086754
1950,189502.5472596517
1951,269817.8943583986
1952,231821.14756590733
1953,163634.43470209648
1954,202373.79699265736
1955,134820.37177404374
1956,287635.07663814095
1957,157323.31933369866
1958,327792.6132111469
1959,141027.93923225786
1960,115316.49595343464
1961,120363.21072076674
1962,93399.22444131013
1963,100232.55165281022
1964,105046.98410936346
1965,149457.82674110768
1966,158599.28644656003
1967,287322.8845509633
1968,391636.4175619869
1969,410002.50502151495
1970,455502.5190493327
1971,436497.79692898144
1972,384230.4849787004
1973,260196.29436587932
1974,326156.9698606202
1975,404010.8977347324
1976,279096.4943641062
1977,338023.2981167463
1978,361682.79821789195
1979,310680.0320347566
1980,190899.12765704436
1981,342528.3798937533
1982,218264.49241295666
1983,207941.86146805622
1984,170780.0125320672
1985,221529.90451911002
1986,224873.34496847694
1987,174752.55220976233
1988,173965.447988747
1989,188597.3331190331
1990,220336.32063688745
1991,215552.39514818095
1992,218369.91831787123
1993,176238.86027737492
1994,243632.5199043869
1995,185738.50855666166
1996,260078.64800040284
1997,317348.4524943557
1998,347653.28876502847
1999,243013.7413409125
2000,311988.2049864625
2001,259348.41522257496
2002,250839.7924641529
2003,262105.71174857952
2004,271115.85426484013
2005,219067.69821983695
2006,224356.75149046266
2007,252087.27757035018
2008,207822.93210718012
2009,182262.74941595073
2010,194114.9882748231
2011,138915.69280577186
2012,172977.01495999726
2013,179046.9428391404
2014,184777.2185626728
2015,203510.76532176632
2016,182263.5811335111
2017,197323.39590129192
2018,127714.31468208972
2019,134588.90762754148
2020,108195.69922129306
2021,116015.59866660378
2022,179124.67396361276
2023,145370.50386411493
2024,224445.1340908386
2025,351536.3570814559
2026,178201.41235101025
2027,140346.2366623991
2028,159486.85195298906
2029,165903.49347907922
2030,259764.66321915123
2031,231787.54363259237
2032,241223.29288247635
2033,258758.7474131236
2034,164623.50691391836
2035,207964.56690003676
2036,201434.8524000093
2037,204784.58424243383
2038,295676.3478328503
2039,207969.10614176973
2040,355945.31860456703
2041,238338.6982666474
2042,204077.11356699446
2043,166035.23427326285
2044,170810.5585522679
2045,235034.41826323606
2046,143445.04581520814
2047,145907.84908108826
2048,135891.8825981021
2049,143449.84462030843
2050,185109.72583976464
2051,109238.45086510968
2052,133709.63949401648
2053,147072.23767211282
2054,90841.36455102637
2055,140699.1193278898
2056,127630.7200192261
2057,122910.74018969032
2058,215484.1043896857
2059,130049.23908859334
2060,164511.54791589477
2061,178383.89544530027
2062,135611.0000182009
2063,114379.08338244163
2064,136491.09107269504
2065,113594.80788301822
2066,170704.85407642557
2067,124925.98362205426
2068,146885.0757059815
2069,89922.13342271735
2070,111606.95907096515
2071,96471.57917550861
2072,132319.46814741578
2073,135618.33574889466
2074,193791.93597075387
2075,143618.7567044003
2076,120763.91580141106
2077,146636.41126793227
2078,130655.52807847253
2079,131922.77720964045
2080,114765.0425547667
2081,124393.72618282595
2082,130746.94106114813
2083,146708.8834500219
2084,112961.36377836534
2085,128263.29667482826
2086,104974.10496785675
2087,120820.4320058692
2088,105584.02995338882
2089,84787.4958633424
2090,131297.88523043986
2091,122905.23530364234
2092,129879.4951932246
2093,125146.46454324688
2094,136921.69718268944
2095,142771.50190939917
2096,80787.1119836998
2097,101873.16483784182
2098,143473.19770084048
2099,60321.09912417909
2100,104846.77165725463
2101,124223.25804001265
2102,134232.34931936278
2103,103343.75614985781
2104,139314.90421436343
2105,128488.55940391004
2106,73243.92383451268
2107,218990.5814992754
2108,115587.65304085403
2109,112217.78691520402
2110,126561.78817875986
2111,159445.59416661784
2112,137250.70626313786
2113,119748.36710018682
2114,111023.66043167525
2115,152215.36845671321
2116,116318.794482369
2117,150072.19723416644
2118,116512.77101812485
2119,103465.04279566435
2120,116998.22627218082
2121,111940.33092166058
2122,104517.43521115003
2123,87321.29322114246
2124,178724.295358658
2125,136712.65288577322
2126,153447.2205506725
2127,157029.93448249725
2128,123174.0502593737
2129,102326.72333274274
2130,140163.63597615436
2131,126514.32264551168
2132,116652.75545631547
2133,119927.83414191953
2134,116955.47299149321
2135,100964.64612493647
2136,78574.03596195196
2137,106992.97845683146
2138,134508.99512687442
2139,148107.37539574524
2140,137326.71583987237
2141,137824.46373615434
2142,133513.90511384694
2143,140557.86790008552
2144,119281.68216337523
2145,134051.69948711118
2146,155902.4040105717
2147,143089.48967172275
2148,124834.21484197112
2149,137283.0283493657
2150,229598.54519216612
2151,134891.0716462734
2152,173482.2198438106
2153,161588.37606408514
2154,98422.3114051939
2155,129990.62030991168
2156,225559.60005502676
2157,240198.6991186879
2158,236642.06082155474
2159,214070.66930857472
2160,174847.74064927865
2161,252634.36920796797
2162,351191.7671900663
2163,328975.6023400878
2164,260312.04133154225
2165,182627.16603424196
2166,141863.76407826753
2167,217926.02682365006
2168,196614.12876800325
2169,197686.4315322471
2170,224329.6046181323
2171,147158.32506960782
2172,134143.12147434967
2173,173784.11344641837
2174,232181.74507215468
2175,316809.86134865426
2176,316748.7367396628
2177,249006.52711969486
2178,220974.934215901
2179,140386.77452452967
2180,191617.7313156153
2181,189438.74087100735
2182,225000.86344964366
2183,189089.3218507076
2184,132014.9759681226
2185,122473.03069930505
2186,144848.47628691234
2187,148926.61050124903
2188,156769.24413573963
2189,208448.5489020507
2190,84889.50764506221
2191,86813.36576835111
2192,94149.99210809366
2193,103841.5993687408
2194,103676.3956178918
2195,109749.31893753502
2196,105040.37998530778
2197,116696.03295057663
2198,161885.73849427968
2199,161143.21886419726
2200,126278.48900576797
2201,139435.6753253568
2202,203959.02410184505
2203,147061.67372197847
2204,170818.3996633088
2205,109256.36085300564
2206,112195.86292218328
2207,217836.3917106432
2208,235968.7648091666
2209,204244.9069875647
2210,118832.56702360169
2211,115618.09856104397
2212,114178.75905419022
2213,107351.10260919904
2214,133152.12537173546
2215,98582.4447169968
2216,152434.9045454127
2217,74815.36118009425
2218,69503.00042820742
2219,69323.76324356413
2220,72175.25548064447
2221,308315.823216609
2222,257840.87100367402
2223,275099.3153154822
2224,224166.79406809062
2225,136438.22123798868
2226,189931.68922591358
2227,202164.88455426943
2228,268643.14179448545
2229,238401.6230995765
2230,150422.67624218663
2231,213723.957718922
2232,181559.3675725839
2233,172905.08007660453
2234,238510.93681014076
2235,208338.6042103192
2236,258316.76758666628
2237,358965.756801028
2238,209686.83384613425
2239,114446.4132616295
2240,160154.4722777994
2241,161979.50988798254
2242,131368.58689557947
2243,126241.12369152905
2244,101980.37286460496
2245,100720.34121435428
2246,149040.81279588345
2247,100584.20670753805
2248,123846.09981095752
2249,127194.35099642466
2250,136219.57467820778
2251,114680.65696651218
2252,173931.07764369366
2253,151941.37721659432
2254,179798.79856021464
2255,183386.8411846111
2256,185457.82302725248
2257,198661.3362523031
2258,174753.2230487627
2259,177192.1299631222
2260,158237.25654981437
2261,189055.95318578987
2262,202814.83237994614
2263,326188.67634086416
2264,403986.85409257223
2265,168688.03510422556
2266,269010.0179739116
2267,364735.7116770555
2268,368217.3650105094
2269,156098.72263025757
2270,191089.35735851896
2271,247607.51666777735
2272,215030.28225876254
2273,164882.77401643072
2274,170110.20461980664
2275,165961.39520710433
2276,188783.2826527952
2277,182239.67811382524
2278,149205.388886436
2279,130184.20002143139
2280,120664.40872001607
2281,158005.39495990716
2282,171434.4972514895
2283,96755.77793366823
2284,107661.40464634176
2285,152761.52764149482
2286,126308.83191148016
2287,340605.23049943824
2288,267701.8095777773
2289,362740.75044204487
2290,461074.70949271263
2291,317547.72813995264
2292,418305.8586205483
2293,432509.8201920088
2294,433668.2932863175
2295,431943.2223651657
2296,271308.75109674316
2297,301806.01211968274
2298,305991.59167626064
2299,366166.105964712
2300,341145.1516025414
2301,284999.64216223377
2302,240362.2808578281
2303,236455.83462918084
2304,248457.9130464404
2305,166822.43769045558
2306,167031.51263208713
2307,171304.2144254857
2308,223441.9092868513
2309,272474.4472801706
2310,210260.86246847242
2311,194557.78989456888
2312,172506.14571878192
2313,170783.85969799518
2314,175265.35300397984
2315,171660.50235490775
2316,172132.50825763206
2317,174054.36413655215
2318,171779.36267837603
2319,177291.41303045664
2320,175826.2441619112
2321,247537.13153618487
2322,168972.30769766736
2323,178468.4750134506
2324,174817.4636699238
2325,214704.89770927365
2326,171752.64398091962
2327,215057.98354313057
2328,226251.30948147835
2329,180178.49655420426
2330,177426.33744583747
2331,350033.0682986763
2332,384929.88481764065
2333,313023.3182257855
2334,253750.60173265234
2335,260794.62440879561
2336,338303.3523853577
2337,192099.05119072052
2338,275014.3247744094
2339,235414.34345151013
2340,393348.6128084443
2341,217579.98633475142
2342,235715.95515276038
2343,225871.86327527213
2344,230537.24603775138
2345,244503.3619934398
2346,208405.274268403
2347,191952.81844212807
2348,231145.18094237254
2349,158217.67569051043
2350,295679.30214534025
2351,248277.81868188278
2352,249989.37842465512
2353,218617.31735530356
2354,124299.11540928255
2355,157438.85912978952
2356,148049.71705343842
2357,198123.7489279192
2358,193041.92885456746
2359,124517.04363401032
2360,118418.9113105611
2361,136705.9111715653
2362,262307.79740590986
2363,140419.09611850063
2364,153594.5931044622
2365,214619.60006527114
2366,192626.1768450148
2367,222140.46793212616
2368,200672.8484465746
2369,218174.1509505816
2370,167778.66851425832
2371,165467.6256421641
2372,182903.6892007187
2373,260174.9197937097
2374,300787.139387427
2375,238156.94232018077
2376,276214.57058226084
2377,335211.35375968553
2378,137489.2587610543
2379,185301.3548667128
2380,144406.18189234447
2381,159238.67522563916
2382,207227.92886697443
2383,212064.65886870542
2384,239496.0404280962
2385,153914.05327487027
2386,138784.47522903807
2387,133509.8126331739
2388,101622.89530125966
2389,124855.97764867946
2390,143790.34419299883
2391,134432.23943604808
2392,114668.03484043863
2393,170765.3864706704
2394,140761.9433685221
2395,189859.20655348094
2396,146235.2574100577
2397,205620.34568442954
2398,134004.8673313942
2399,55368.06270222881
2400,59959.01489901007
2401,118781.60241190201
2402,136598.7710229559
2403,141608.90101561625
2404,145715.3523474707
2405,153880.97962245604
2406,140612.7218785075
2407,124542.16292426438
2408,140606.4637609446
2409,131115.22726183277
2410,167114.1829547132
2411,121189.92770987388
2412,158155.3700195754
2413,136310.73471990007
2414,131775.4354915771
2415,138141.56086201753
2416,127782.16381830051
2417,130789.96457972188
2418,123883.79107759258
2419,133698.01691538736
2420,127953.48872433462
2421,151477.17430646857
2422,118847.81029994175
2423,129599.97303868273
2424,143689.85122991836
2425,187524.09534715064
2426,127827.55449364989
2427,137168.26014882716
2428,181156.8750416104
2429,117588.00936766877
2430,127636.23984066129
2431,101370.22173001364
2432,135747.77664369537
2433,139501.20596669882
2434,138441.66881150118
2435,147627.1652240741
2436,108064.19753797239
2437,108991.6159273897
2438,124297.00395417764
2439,109061.12989604857
2440,120190.86642825848
2441,94612.68589261692
2442,99543.26983522333
2443,115883.50595720565
2444,131407.4787579794
2445,75717.4492985112
2446,133910.39476252443
2447,186599.4195351375
2448,136030.10549842074
2449,115339.69135174432
2450,153892.27345904542
2451,121635.45441996424
2452,220171.34126459627
2453,99238.71569346842
2454,119513.8104791576
2455,106869.21258093677
2456,130551.78936156078
2457,121370.01281351293
2458,113658.47730166532
2459,109592.22574508606
2460,137838.81317180776
2461,115188.38398580848
2462,135384.99887350277
2463,118170.17433506182
2464,165041.68367892623
2465,131080.93740487174
2466,116832.74195786714
2467,147876.69227881485
2468,78486.28312041484
2469,77196.00407434831
2470,185472.96241475694
2471,207811.1704438776
2472,168510.71355817778
2473,118779.91461766316
2474,85577.67749899885
2475,227056.775640205
2476,109987.92532454972
2477,128720.22492117826
2478,155507.31181793392
2479,102582.01193966545
2480,138812.7567908483
2481,122410.7592275416
2482,132735.10485108185
2483,115843.90389173337
2484,124266.809218927
2485,120457.42719754326
2486,150916.2956081101
2487,188732.29259869206
2488,165741.36514931032
2489,146544.61333163874
2490,148157.34684308857
2491,94647.77343514617
2492,183600.92493329622
2493,141755.16962070044
2494,156341.60136325166
2495,90156.97944455553
2496,222640.41657172726
2497,154179.81177300587
2498,115728.65450238432
2499,89142.18544769648
2500,125107.37872711942
2501,133982.33543922578
2502,140686.41603816795
2503,90692.20178139897
2504,193310.76350582874
2505,223470.4337201435
2506,260411.1853030556
2507,278297.0125717981
2508,260006.91254243266
2509,221640.72345133734
2510,233665.92788720387
2511,181284.89083395564
2512,204297.4624751169
2513,220013.14653904334
2514,243273.5494150343
2515,145775.4246865529
2516,155874.79169581833
2517,134561.1275900044
2518,149857.4504735006
2519,230101.0264311293
2520,209070.66169082333
2521,190964.51655079296
2522,227696.91452757252
2523,132693.41498410347
2524,133525.785330504
2525,141095.94204464578
2526,136262.0616452577
2527,110593.99404457986
2528,131563.99730737548
2529,131711.54468487616
2530,111630.30920686336
2531,253040.13823196338
2532,227423.48061921715
2533,199074.37304440598
2534,240194.22654037495
2535,304867.8265048553
2536,239628.32716541475
2537,228212.8216225179
2538,183634.50287780107
2539,190562.24226400995
2540,164143.93239214382
2541,186632.928669762
2542,164323.7488110251
2543,128765.51894313312
2544,135632.86359809493
2545,135982.14763380075
2546,140732.2186167675
2547,135533.07679494884
2548,149422.9635472424
2549,156178.95258915797
2550,307894.63506169594
2551,135946.632009587
2552,122771.04553012887
2553,82181.38638874932
2554,108156.34609264461
2555,113999.11245018669
2556,108820.71128478931
2557,118646.44815149676
2558,150659.05560073367
2559,129160.69334684034
2560,131874.2672834152
2561,145561.377779604
2562,116860.83589041466
2563,139590.19306723805
2564,179983.0516133155
2565,137121.06245873158
2566,146302.04729323
2567,127171.97671600824
2568,169361.01848338958
2569,193273.04366069566
2570,117077.2917015897
2571,174983.77268453804
2572,176330.5138286566
2573,228056.13154958817
2574,273020.250435414
2575,126096.68864684227
2576,129767.21161693787
2577,166253.5770810488
2578,90574.00876491384
2579,77566.06151557202
2580,120710.6854558881
2581,114623.10486541984
2582,108581.445731768
2583,277031.72934153234
2584,160343.06581102047
2585,176253.12958285425
2586,218967.2267404485
2587,204619.0048513047
2588,156454.78847892274
2589,144187.04736124136
2590,216099.98904558783
2591,213541.00519630444
2592,217498.09065561346
2593,258500.75824499672
2594,186398.34819916604
2595,210138.4364336948
2596,341714.4614225223
2597,184441.28525163943
2598,262503.1481738999
2599,314392.9629254589
2600,154737.2386648502
2601,132456.67578081216
2602,87317.6709097399
2603,95235.08504691233
2604,88221.82608461287
2605,81708.7956115886
2606,143096.40305463056
2607,178401.95689323463
2608,184373.74227026387
2609,160822.72797831404
2610,116229.68151225007
2611,132029.90711952915
2612,152174.87869904446
2613,129289.31736078137
2614,124196.56865065615
2615,153727.45591307088
2616,138195.04847604723
2617,179796.58917398646
2618,169307.49393543194
2619,219607.96564450033
2620,183441.77583812596
2621,176072.80240282696
2622,180754.64779185227
2623,248838.2286631423
2624,275915.94157551567
2625,291473.5597664836
2626,163845.182737078
2627,181289.73286019306
2628,436136.67633142514
2629,438427.86657251336
2630,341600.29270268657
2631,452237.37113595486
2632,427418.16900854616
2633,283538.59274110955
2634,402229.64102843485
2635,148528.21543621365
2636,200729.08562130912
2637,180774.4311492716
2638,251083.77848233422
2639,183158.31323736685
2640,151136.48698186385
2641,104496.07190080648
2642,182197.4232500056
2643,102833.4377719228
2644,125630.16755527076
2645,96558.2716220649
2646,91633.26739661573
2647,97814.90262031033
2648,137622.75617597875
2649,139511.06646515685
2650,150254.97109915182
2651,145877.20804310867
2652,412894.52808984276
2653,255802.25879636285
2654,239076.1489316302
2655,381656.5275325334
2656,322040.8900531742
2657,331344.338162109
2658,281836.09259750845
2659,295666.2639078326
2660,326882.68404925824
2661,335165.9517062139
2662,328066.41382842057
2663,290931.9894216579
2664,262142.29877412235
2665,303436.4802924199
2666,259210.40298679005
2667,162813.1980678452
2668,182385.00418097427
2669,165127.4389152099
2670,281624.5815977126
2671,185103.1022910431
2672,180651.67311547053
2673,207310.97461805027
2674,200511.24918076428
2675,169839.07285620354
2676,188340.4647162963
2677,194194.84621610906
2678,253871.70380989747
2679,281476.33769915946
2680,273893.6871896916
2681,419801.49836025934
2682,334473.6017907896
2683,485937.8277890445
2684,315205.84768034914
2685,348743.2098053965
2686,265528.62318799144
2687,321178.7414839874
2688,223526.44837987138
2689,203815.35903017514
2690,427945.7412363215
2691,174718.59472892486
2692,132416.10335962445
2693,189818.03786851227
2694,126637.36382257452
2695,191726.437935511
2696,186769.3710925883
2697,188481.71846321534
2698,189813.0392839127
2699,166017.5188991778
2700,159420.95077546744
2701,152409.94433548307
2702,114662.83442585869
2703,139845.21508696122
2704,140629.61687494215
2705,123998.66307478547
2706,123418.9528833254
2707,128464.43890930466
2708,134457.28563128502
2709,106316.63183694653
2710,123182.49891023267
2711,250936.9561735601
2712,382493.69723313407
2713,172752.21599166383
2714,149796.49983291974
2715,167742.83696626895
2716,154269.27570971084
2717,185095.6664004827
2718,232808.33166686737
2719,157602.2535250701
2720,182326.73886845662
2721,139654.8510946827
2722,160223.5229474925
2723,143075.98352176498
2724,129292.43151846876
2725,136422.02691879007
2726,145078.44935440918
2727,170930.206730226
2728,169992.70822694257
2729,153431.46729569964
2730,144098.09708182924
2731,125743.20587686062
2732,118906.19095946103
2733,162338.92906631238
2734,149066.84109958887
2735,132580.45145353742
